504650398742093824,2014-08-27 12:23:25 -0300,12h19 Atualização: Manifestação interdita os dois sentidos do Viaduto do Chá. Av. Brigadeiro Luís Antônio liberada. #ZC,,,São Paulo - SP,1.0
504649955748102145,2014-08-27 12:21:40 -0300,"RT @rstnoar: MANIFESTAÇÃO: Avenida Paulista foi liberada; bloq de 2 faixas pela Avenida Brigadeiro Luís Antônio, sentido centro, na altura …",,,"São Gonçalo, RJ",1.0
504648277707739136,2014-08-27 12:14:59 -0300,Ubatã: Guarda Civil realiza manifestação; possibilidade de greve não está descartada http://t.co/vKF5rj5p4e,,,Ubatã-Ba,1.0
504647031764553728,2014-08-27 12:10:02 -0300,#df MST ocupa prédio de secretaria em Brasília - Grupo ligado ao MST faz manifestação em frente a pré... http://t.co/hPKWFa2njA,,,Samambaia DF,1.0
504645464223141888,2014-08-27 12:03:49 -0300,MANIFESTAÇÃO: Agentes Penitenciários acabam de chegar à câmara de vereadores http://t.co/1ejvd170au,,,"",1.0
504635492668043264,2014-08-27 11:24:11 -0300,RT @rstnoar: MANIFESTAÇÃO: Praça da República com ocupação da calçada. #poenaradiosulamericatransito,,,kuwait,1.0
504635490612813824,2014-08-27 11:24:11 -0300,"RT @rstnoar: MANIFESTAÇÃO: Bloqueio de faixa da direita e da calçada da Rua Araújo, sentido único, próximo à Rua General Jardim.",,,kuwait,1.0
504635488016531456,2014-08-27 11:24:10 -0300,"RT @rstnoar: MANIFESTAÇÃO: A calçada segue interditada na Avenida Dr. Arnaldo, sentido Consolação, na altura da Rua Teodoro Sampaio.",,,kuwait,1.0
504634502795509760,2014-08-27 11:20:15 -0300,"RT @saopaulo_agora: #Sé Manifestação em passeata na Av. Brig. Luís Antônio, sentido centro, ocupa duas faixas. Av. Paulista liberada. (CET)…",,,Vila Medeiros -São Paulo,1.0
504632595855183872,2014-08-27 11:12:41 -0300,"MANIFESTAÇÃO: Avenida Paulista com duas faixas da esquerda bloqueadas, sentido do Paraíso, na altura da Al Joaquim Eugênio de Lima.",,,São Paulo,1.0
504628431796305920,2014-08-27 10:56:08 -0300,Manifestação em frente ao Paço. Rua bloqueada. @LeiSecaFortal  10:50,,,Fortaleza-Ceará,1.0
504627483644547072,2014-08-27 10:52:22 -0300,"RT @saopaulo_agora: #Sé Manifestação em passeata na Rua Araújo, sentido bairro, próximo à Pça da República (CET) #spagora",,,"",1.0
504627020152971265,2014-08-27 10:50:31 -0300,RT @rstnoar: MANIFESTAÇÃO: A PM informa que acontece pacificamente uma manifestação na Estrada do M’Boi Mirim com cerca de 150 pessoas.,,,"",1.0
504625997132865536,2014-08-27 10:46:27 -0300,"RT @rstnoar: MANIFESTAÇÃO: Praça da República, sentido único, sem ocupação de vias.",,,Por aí,1.0
504625997128687616,2014-08-27 10:46:27 -0300,"RT @rstnoar: MANIFESTAÇÃO: Passeata ocupa duas faixas da Avenida Paulista, sentido Consolação, na altura do MASP.",,,Por aí,1.0
504625997116084225,2014-08-27 10:46:27 -0300,"RT @rstnoar: MANIFESTAÇÃO: Avenida Dr. Arnaldo, sentido Consolação, na altura da Rua Teodoro Sampaio, também bloqueando a calçada.",,,Por aí,1.0
504625587626180608,2014-08-27 10:44:50 -0300,"10h44 Manifestação em passeata na Rua Araújo, sentido bairro, próximo à Pça da República. #ZC",,,São Paulo - SP,1.0
504625008447348736,2014-08-27 10:42:32 -0300,"RT @transamericapop: #SP Manifestação neste momento bloqueia duas faixas da Avenida Paulista, no sentido Consolação, próximo ao MASP.",,,São Paulo,1.0
504623959565164545,2014-08-27 10:38:22 -0300,"#SP Manifestação neste momento bloqueia duas faixas da Avenida Paulista, no sentido Consolação, próximo ao MASP.",,,São Paulo/SP,1.0
504622762926014465,2014-08-27 10:33:36 -0300,RT @PaulaReginaSI: @belemtransito manifestação aug montenegro prox. Ao nazare. Pista sentido centro icoaraci interditada.9:40h,,,"Belém, Pará, Brasil",1.0
504346546482446336,2014-08-26 16:16:01 -0300,"Interditada a Rua Dona Mariana, em Botafogo, por conta de manifestação http://t.co/E9GjStffer",,,Rio de Janeiro,1.0
504342047713931264,2014-08-26 15:58:09 -0300,"RT @bandnewsfmrio: Parcialmente interditada a Rua Voluntários da Pátria, altura da Rua Real Grandeza por causa de uma manifestação. Trânsit…",,,Rio de Janeiro,1.0
504274687388839936,2014-08-26 11:30:29 -0300,Rua Acre segue com uma faixa interditada na altura da Av. Rio Branco devido a manifestação. Retenções na via http://t.co/Lm4m4ijpB0,,,Rio de Janeiro,1.0
504248550239535106,2014-08-26 09:46:37 -0300,"RT @bandnewsfmrio: Uma faixa da R. Acre está interditada por causa de uma manifestação, na altura da Av. Rio Branco. Há retenção na região.",,,"São Gonçalo, RJ",1.0
503604170981908480,2014-08-24 15:06:05 -0300,"RT @bpmrvsc: Rodovia interditada na SC-412 no km 0,500,no município de Itajaí/SC, devido uma manifestação. Informações (047)3332-0152.",,,"",1.0
502462082441543681,2014-08-21 11:27:50 -0300,"RT @bandnewsfmrio: Parcialmente interditada a pista lateral da Av. Presidente Vargas, altura da Cedae, sentido Candelária, por causa de man…",,,Santos-SP,1.0
504629968098562048,2014-08-27 11:02:14 -0300,alguém sabe que manifestação é essa na paulista agora?,,,"São Paulo, Brasil",1.0
504628431796305920,2014-08-27 10:56:08 -0300,Manifestação em frente ao Paço. Rua bloqueada. @LeiSecaFortal  10:50,,,Fortaleza-Ceará,1.0
504628212799115264,2014-08-27 10:55:16 -0300,"Gente, qual é o motivo da manifestação de hoje na paulista?",-23.56564837,-46.65152214,Skyway Avenue,1.0
504627020152971265,2014-08-27 10:50:31 -0300,RT @rstnoar: MANIFESTAÇÃO: A PM informa que acontece pacificamente uma manifestação na Estrada do M’Boi Mirim com cerca de 150 pessoas.,,,"",1.0
504625623378427904,2014-08-27 10:44:58 -0300,"MANIFESTAÇÃO: Avenida Dr. Arnaldo, sentido Consolação, na altura da Rua Teodoro Sampaio, também bloqueando a calçada.",,,São Paulo,1.0
504625587626180608,2014-08-27 10:44:50 -0300,"10h44 Manifestação em passeata na Rua Araújo, sentido bairro, próximo à Pça da República. #ZC",,,São Paulo - SP,1.0
504625545406345216,2014-08-27 10:44:40 -0300,"MANIFESTAÇÃO: Passeata ocupa duas faixas da Avenida Paulista, sentido Consolação, na altura do MASP.",,,São Paulo,1.0
504326803943882752,2014-08-26 14:57:34 -0300,"RT @iam_luciana: Cerca de 50 estudantes fazem manifestação pacífica pelo Passe Livre no Lg dos Leões, Humaitá. Policiais acompanham de longe",,,Rio de Janeiro,1.0
504322170504630272,2014-08-26 14:39:09 -0300,"50 estudantes fazem manifestação pacífica pelo Passe Livre no Largo dos Leões, Humaitá. Policiais acompanham de longe @JornaldoBrasil",,,Brasil,1.0
504320157989494784,2014-08-26 14:31:10 -0300,Para completar esse dia incrivelmente lindo: manifestação aqui dentro da USP. Vtnc.,,,Eroticon 6,1.0
504310408086179840,2014-08-26 13:52:25 -0300,SP: ativistas promovem manifestação contra caça de golfinhos no Japão http://t.co/wvSlLPMLAM via @@OlharAnimal,,,Brasil,1.0
504291750824124419,2014-08-26 12:38:17 -0300,Manifestação contra a Legalização da maconha http://t.co/evowiC7ExM,,,"Novo Hamburgo, RS",1.0
504290335007444992,2014-08-26 12:32:39 -0300,Moradores de Nazaré das Farinhas fazem manifestação na entrada da cidade. Leia mais: http://t.co/lWKtnOqFez,,,Bahia,1.0
504289912263540736,2014-08-26 12:30:58 -0300,"Liberada faixa da Rua Acre, na altura da Av. Rio Branco, após manifestação na via. Trânsito segue intenso na região http://t.co/QfuB8rXR2D",,,Rio de Janeiro,1.0
503990671171006464,2014-08-25 16:41:54 -0300,"PRF desfaz manifestação e libera tráfego na BR-277, no Paraná:  http://t.co/IWRUDOlY2u",,,"",1.0
503990071398514688,2014-08-25 16:39:31 -0300,Manifestação dos rodoviários deixa trânsito lento no centro do Recife http://t.co/NH0IkrVdRb http://t.co/xVitRIVTNA,,,Olho D'água Das Flores,1.0
503989035589591040,2014-08-25 16:35:24 -0300,Manifestação de funcionários da USP interdita Avenida Rebouças em São Paulo            via @iG,,,Espírito Santo / Brasil,1.0
503983525755121664,2014-08-25 16:13:30 -0300,RT @_theiron: #OperacaoBetaLab Manifestação dos rodoviários ocupa trecho da Avenida Conde da Boa Vista: Grupo ... http://t.co/FXIBDh6k5V #S…,,,joão pessoa,1.0
503972600922771456,2014-08-25 15:30:06 -0300,Mineiros fazem manifestação em Forquilhinha http://t.co/RP7AFmW6wB http://t.co/irhU3vxsi8,,,Braço do Norte SC,1.0
503953578965622784,2014-08-25 14:14:30 -0300,Manifestação interdita rodovia na Região Metropolitana de São Luís http://t.co/2JzQT3dcAq via @a8portal,,,"",1.0
503952552137076736,2014-08-25 14:10:26 -0300,@OtavioRods estrada de Ribamar parada pq tá tendo manifestação,-2.5521543,-44.2185301,Sao Luis-MA,1.0
503951267237224448,2014-08-25 14:05:19 -0300,Manifestação interdita importante avenida de São Paulo - http://t.co/S8FjNNkCD3 #SaoPaulo http://t.co/fD3rMoV3Vw,,,"",1.0
498880400467316736,2014-08-11 14:15:30 -0300,"Recife - 14h: Manifestação fecha Cais José Mariano, em Boa Vista: Grupo estava entre a Rua dos Coelhos e a Rua... http://t.co/qX9ddAwZVG",,,"",1.0
498899024393822208,2014-08-11 15:29:31 -0300,CENTRO CÍVICO: manifestação de professores impede o acesso à Av. Cândido de Abreu pela rotatória da Praça Nossa Senhora de Sallete.,,,Curitiba,1.0
498899384348577792,2014-08-11 15:30:57 -0300,"RT @OficialBHTRANS: 15h27 MANIFESTAÇÃO: Manifestantes permanecem concentrados na Bias Fortes ( Praça da Liberdade ), e ocupam duas faixas s…",,,"",1.0
498929714246201345,2014-08-11 17:31:28 -0300,"Manifestação bloqueia os dois sentidos da #BR101, em Campos dos Goytacazes. Leia: http://t.co/qXOz2IFInH.",,,"Rio de Janeiro, Brasil",1.0
498941471211671552,2014-08-11 18:18:11 -0300,Chega ao fim a manifestação que interditou BR-101 por 6 horas http://t.co/7WYnpUzYxC,,,"",1.0
498941570583126016,2014-08-11 18:18:35 -0300,"RT @rdjornalrecife: MANIFESTAÇÃO - Moradores realizam protesto e fecham via, no bairro dos Coelhos -  http://t.co/D0RKlf0yv4",,,Recife // Brazil ,1.0
498947931894865920,2014-08-11 18:43:51 -0300,Manifestação deixa trânsito lento na Avenida Vasco da Gama http://t.co/U0rZSXaIBP,,,"Brasil, Rio de janeiro",1.0
499506236673785856,2014-08-13 07:42:21 -0300,RT @wagnercipriano: Bom dia. Praça Sao Vicente fechada neste momento. Manifestação com queima de pneus.  Nao passa nem agulha. @Transito98F…,,,Brasil,1.0
499506781912334337,2014-08-13 07:44:31 -0300,RT @OficialBHTRANS: 07h31 Manifestação na Pará de Minas px a Pça São Vicente. Trânsito impedido nos dois sentidos.,,,BELO HORIZONTE,1.0
499509453679771648,2014-08-13 07:55:08 -0300,Tinha que fazer essa manifestação agora? Af,,,"",1.0
499508824190251008,2014-08-13 07:52:38 -0300,Meu chefe ta garrado na manifestação Kkk essa loja aq não vai abrir tao cedo 😂,,,Belo Horizonte - MG,1.0
499508777725751296,2014-08-13 07:52:27 -0300,Manifestação na praça São Vicente a essa hora --',,,Brazil / Belo Horizonte ,1.0
499507563701223424,2014-08-13 07:47:38 -0300,Ta tendo manifestação aqui mané!,,,Brasil,1.0
499507424374816768,2014-08-13 07:47:05 -0300,RT @cbnbhz: Manifestação praça São Vicente. Fogo em pneus e em madeiras. Foto: @sicrisostomo - Unidade Aérea http://t.co/70kNSdJM4B,,,BELO HORIZONTE,1.0
499510432949080064,2014-08-13 07:59:02 -0300,RT @OficialBHTRANS: 07h31 Manifestação na Pará de Minas px a Pça São Vicente. Trânsito impedido nos dois sentidos.,,,BH,1.0
499574489160876032,2014-08-13 12:13:34 -0300,RT @OficialBHTRANS: 12h13 Atualização: Manifestação na Antônio Carlos - via liberada.,,,Brasil,1.0
502018591126859776,2014-08-20 06:05:33 -0300,Manifestação fecha entradas da USP: Funcionários em greve bloqueiam as três principais entradas da Cidade Univ... http://t.co/r0Fx7Babip,,,"",1.0
502028582743711744,2014-08-20 06:45:16 -0300,"PM usa bombas de gás para dispersar manifestação na USP: Grevistas na madrugada desta quarta-feira. 
PM acompa... http://t.co/LMXFDcgAFG",,,"",1.0
502035606923264001,2014-08-20 07:13:10 -0300,"Manifestação na USP causa lentidão na Marginal Pinheiros: Filas de 5,6 km iam do Cebolão até a Ponte Cidade Un... http://t.co/NjZcijoKiu",,,Fortaleza,1.0
